Resource Name,Resource Type,Source,Topics Covered,More Info
Yummy gummy DNA,Activity,Your Genome,"DNA Helix, base pairs","<a href=""../resource/YummyGummy_YourGenome.html"" target = ""_blank"">Click Here</a>"
